ID	Cluster	Log price (1 billion VND)	Log area (square meters)	Log usable area (square meters)	Rooms	Bedrooms	WC	Number of floors	Parking	For rent	Facade	Infrastructure	Features	Latitude	Longitude	Distance to center	Log usable area cat
1773	1	1.3862943611198906	3.7612001156935624	4.859812404361672	6.0	3.0	3.0	3.0	0	0	0	1	1	10.7381265	106.6626058	8.07762518882443	2
1774	3	1.252762968495368	4.007333185232471	4.007333185232471	8.0	4.0	4.0	1.0	0	0	0	0	0	21.0759575	105.9295984	13.614303401044241	2
1775	1	1.8718021769015913	4.553876891600541	5.652489180268651	5.0	3.0	2.0	3.0	1	0	1	1	3	10.933323	106.8581549	23.773814507954164	3
1776	1	1.589235205116581	4.007333185232471	4.700480365792417	6.0	2.0	4.0	2.0	1	0	1	0	2	10.7958184	106.6220132	6.64587805358635	2
1777	3	1.410986973710262	3.6109179126442243	5.220355825078324	7.0	3.0	4.0	5.0	0	0	1	1	2	20.9968809	105.8179701	2.6512300444524457	3
1778	3	1.7047480922384253	3.4965075614664802	3.4965075614664802	7.0	3.0	4.0	1.0	1	0	0	1	2	20.9714929	105.7772831	6.553723825972639	1
1779	2	1.8082887711792655	4.219507705176107	4.912654885736052	5.0	3.0	2.0	2.0	0	0	0	0	0	16.0680885	108.2458979	17.990095188650916	2
1780	1	2.740840023925201	4.356708826689592	6.114566744241966	20.0	10.0	10.0	5.0	1	1	0	1	3	10.8062921	106.7160645	3.781674883331434	3
1781	1	1.4586150226995167	4.248495242049359	4.941642422609304	6.0	3.0	3.0	2.0	0	0	0	1	1	10.8408134	106.7726816	10.591793642816853	2
1782	2	1.0296194171811581	4.382026634673881	5.768320995793772	8.0	4.0	4.0	4.0	0	0	0	1	1	16.4671702	107.6143586	63.35089954383247	3
1783	0	2.4423470353692043	5.19295685089021	6.29156913955832	7.0	4.0	3.0	3.0	0	0	1	0	1	20.8116564	106.695268	4.908186704501532	4
1784	3	2.70805020110221	4.8283137373023015	4.8283137373023015	8.0	4.0	4.0	1.0	0	0	0	1	1	21.0950476	105.9311761	14.837136094143057	2
1785	1	0.9162907318741551	4.110873864173311	4.804021044733257	5.0	2.0	3.0	2.0	1	0	1	1	3	11.0058551	106.7218823	22.39889680807347	2
1786	1	0.4054651081081644	4.0943445622221	4.787491742782046	8.0	4.0	4.0	2.0	1	0	1	1	3	10.6584287	106.570667	20.60490788487362	2
1787	1	1.5040773967762742	4.5217885770490405	5.214935757608986	5.0	3.0	2.0	2.0	0	0	0	1	1	10.8489006	106.8081235	14.544944325698724	3
1788	1	1.8718021769015913	3.9889840465642745	4.68213122712422	6.0	3.0	3.0	2.0	1	0	0	0	1	10.7833529	106.6508578	4.351594535781154	2
1789	1	0.6678293725756554	3.2188758248682006	4.31748811353631	6.0	3.0	3.0	3.0	0	0	1	1	2	10.8129558	106.6787033	0.5958652608086572	2
1790	3	1.7227665977411035	3.4657359027997265	5.075173815233827	7.0	3.0	4.0	5.0	1	0	0	1	2	21.0461402	105.8118844	2.882848196070537	3
1791	1	1.589235205116581	4.02535169073515	4.718498871295094	4.0	2.0	2.0	2.0	1	0	0	0	1	10.7959151	106.6230341	6.53460797980876	2
1792	1	2.3513752571634776	3.4011973816621555	4.787491742782046	6.0	2.0	4.0	4.0	0	1	0	1	2	10.7949165	106.6106915	7.877671241258878	2
1793	1	2.1162555148025524	4.31748811353631	5.703782474656201	8.0	4.0	4.0	4.0	1	0	1	1	3	10.8454029	106.7261562	6.383544642319067	3
1794	1	2.772588722239781	4.276666119016055	5.662960480135946	9.0	4.0	5.0	4.0	1	0	0	1	2	10.7699949	106.6886078	4.335728361122552	3
1795	3	2.501435951739211	4.248495242049359	5.857933154483459	10.0	4.0	6.0	5.0	1	0	0	1	2	21.0387648	105.8823721	7.510540133777262	3
1796	3	2.5649493574615367	3.6888794541139363	5.480638923341991	9.0	4.0	5.0	6.0	0	0	1	1	2	21.0027431	105.8563762	4.924647248702243	3
1797	3	1.6486586255873816	4.0943445622221	5.480638923341991	8.0	4.0	4.0	4.0	1	0	1	1	3	20.9964802	105.8622838	5.776794057666502	3
1798	0	1.916922612182061	3.713572066704308	5.099866427824199	7.0	4.0	3.0	4.0	0	0	1	0	1	20.8638939	106.6565633	2.1738731634700064	3
1799	1	1.5040773967762742	3.784189633918261	4.882801922586371	6.0	2.0	4.0	3.0	0	0	0	1	1	10.8035396	106.6328402	5.342256555665694	2
1800	1	2.066862759472976	4.74493212836325	5.214935757608986	8.0	4.0	4.0	1.0	1	0	0	0	1	10.8661894	106.6844705	6.438757409629572	3
1801	1	2.028148247292285	3.6888794541139363	4.382026634673881	6.0	2.0	4.0	2.0	0	0	0	1	1	10.7717523	106.6360821	6.417481610691393	2
1802	1	1.791759469228055	4.0943445622221	5.19295685089021	8.0	4.0	4.0	3.0	0	0	0	0	0	10.7457266	106.6505461	7.741913575862215	3
1803	1	1.410986973710262	3.8066624897703196	4.276666119016055	6.0	2.0	4.0	1.0	0	0	0	0	0	10.7419686	106.6415441	8.576132256808165	2
1804	3	3.4011973816621555	4.174387269895637	6.12029741895095	8.0	4.0	4.0	7.0	0	0	1	1	2	21.0128268	105.8009782	1.4763814554813715	3
1805	1	2.3978952727983707	5.0106352940962555	5.0106352940962555	4.0	3.0	1.0	1.0	1	0	0	1	2	10.9851097	106.8463072	26.647517865394008	2
1806	1	1.4929040961781488	4.007333185232471	4.700480365792417	6.0	2.0	4.0	2.0	0	0	0	0	0	10.7582339	106.6461787	6.778933192778695	2
1807	1	1.33500106673234	4.30406509320417	4.997212273764115	6.0	4.0	2.0	2.0	0	0	1	1	2	10.8364046	106.7800445	11.20499000112768	2
1808	1	1.3812818192963463	3.4657359027997265	4.1588830833596715	4.0	2.0	2.0	2.0	0	0	0	0	0	10.7936322	106.6569928	3.1383480207504593	2
1809	2	1.0473189942805592	4.499809670330265	4.499809670330265	5.0	3.0	2.0	1.0	0	0	1	1	2	16.0452637	108.1680513	12.21213936274216	2
1810	3	1.667706820558076	3.58351893845611	5.19295685089021	8.0	4.0	4.0	5.0	1	0	0	0	1	21.0379912	105.7711542	4.75109026579014	3
1811	3	1.1786549963416462	3.4011973816621555	5.0106352940962555	10.0	5.0	5.0	5.0	0	0	1	0	1	21.0421723	105.8498899	4.5588349632723215	2
1812	3	1.6486586255873816	3.4339872044851463	5.225746673713202	7.0	5.0	2.0	6.0	0	0	1	0	1	20.9972743	105.808704	2.5872742334173005	3
1813	1	1.62924053973028	3.6888794541139363	5.123963979403259	10.0	5.0	5.0	4.0	0	0	1	1	2	10.772129	106.6970672	4.37239977780254	3
1814	3	2.468099531471619	4.394449154672439	5.780743515792329	8.0	4.0	4.0	4.0	1	0	0	0	1	20.9694659	105.8265442	5.822354700162485	3
1815	2	1.7833912195575383	4.499809670330265	4.499809670330265	6.0	3.0	3.0	1.0	0	1	1	0	2	16.0682683	108.1974769	13.236280611915488	2
1816	3	2.2512917986064953	4.0943445622221	5.703782474656201	8.0	4.0	4.0	5.0	0	1	1	0	2	20.9464582	105.855778	9.338518068945923	3
1817	1	0.9932517730102834	4.174387269895637	4.762173934797756	7.0	3.0	4.0	1.0	1	1	0	1	3	10.8306361	106.5710574	12.314644085526801	2
1818	1	1.1939224684724346	4.0943445622221	4.787491742782046	8.0	4.0	4.0	2.0	0	0	0	1	1	10.924067	106.7130309	13.31893338865334	2
1819	3	1.5151272329628591	3.5553480614894135	4.653960350157523	7.0	3.0	4.0	3.0	1	0	0	1	2	21.046054	105.7917616	3.6067606659309632	2
1820	1	1.4586150226995167	3.970291913552122	4.663439094112067	2.0	1.0	1.0	2.0	0	0	0	1	1	10.7738106	106.6432188	5.678512626961414	2
1821	1	1.6486586255873816	4.276666119016055	4.969813299576001	6.0	3.0	3.0	2.0	0	0	1	1	2	10.8387265	106.6166636	7.84568237697172	2
1822	1	1.252762968495368	4.0943445622221	4.0943445622221	5.0	3.0	2.0	1.0	0	0	1	0	1	10.8179224	106.6892094	1.3561883719979353	2
1823	1	1.3609765531356006	4.882801922586371	6.269096283706261	10.0	6.0	4.0	4.0	1	0	1	0	2	10.8038786	106.6811704	0.4993862932180516	4
1824	1	1.5260563034950492	3.4011973816621555	5.0106352940962555	8.0	4.0	4.0	5.0	1	0	0	1	2	10.8119921	106.7077783	2.8979417911288383	2
1825	3	2.0149030205422647	3.6635616461296463	5.272999558563747	8.0	4.0	4.0	5.0	1	0	1	0	2	21.0553111	105.7834309	4.949820668606498	3
1826	1	2.4159137783010487	4.68213122712422	5.780743515792329	5.0	3.0	2.0	3.0	0	0	0	0	0	10.7985536	106.7192934	4.2689600239229035	3
1827	3	1.5686159179138452	3.871201010907891	5.480638923341991	11.0	6.0	5.0	5.0	1	0	1	1	3	21.0353531	105.8731358	6.4854745920065096	3
1828	3	2.740840023925201	4.2626798770413155	5.872117789475416	8.0	4.0	4.0	5.0	0	0	1	0	1	20.9960919	105.9481749	14.307741741172208	3
1829	3	1.7047480922384253	3.58351893845611	5.19295685089021	10.0	5.0	5.0	5.0	0	0	1	0	1	21.0236041	105.7996944	1.4098501420690006	3
1830	3	1.6389967146756448	3.912023005428146	4.700480365792417	8.0	4.0	4.0	2.0	0	0	1	1	2	21.0204835	105.7639194	5.072320366683063	2
1831	3	2.6390573296152584	4.532599493153256	6.478509642208569	10.0	4.0	6.0	7.0	1	0	1	1	3	21.0069151	105.8656789	5.686242525629966	4
1832	3	1.2781522025001875	3.1780538303479458	3.1780538303479458	7.0	3.0	4.0	1.0	0	0	0	1	1	21.04729	105.7512549	7.059637578384657	1
1833	3	1.3837912309017721	3.4011973816621555	5.0106352940962555	7.0	3.0	4.0	5.0	1	0	1	0	2	20.9742333	105.8499354	6.405368205380878	2
1834	3	1.2237754316221157	3.5553480614894135	4.941642422609304	8.0	4.0	4.0	4.0	0	0	0	1	1	20.9672658	105.7730593	7.189683805622947	2
1835	3	1.599387576580599	3.9318256327243257	3.9318256327243257	8.0	4.0	4.0	1.0	1	0	0	0	1	20.9518941	105.7565213	9.584264194183984	2
1836	1	1.589235205116581	4.02535169073515	4.718498871295094	8.0	4.0	4.0	2.0	0	0	0	0	0	10.7490504	106.7241363	8.073113047390308	2
1837	1	1.791759469228055	4.0943445622221	5.049856007249537	8.0	4.0	4.0	2.0	0	0	0	0	0	10.7898569	106.6594996	3.163715717532189	3
1838	1	1.5085119938441398	4.007333185232471	4.700480365792417	4.0	2.0	2.0	2.0	0	0	0	0	0	10.7906941	106.690898	2.2159168216227214	2
1839	1	1.0986122886681098	3.912023005428146	4.605170185988092	4.0	2.0	2.0	2.0	0	0	0	1	1	10.773997	106.6840991	3.831227539177385	2
1840	3	0.712949807856125	4.007333185232471	4.700480365792417	8.0	4.0	4.0	2.0	0	0	0	0	0	20.9564978	105.8467563	7.915488824991567	2
1841	1	1.3737155789130306	3.6375861597263857	5.0238805208462765	5.0	2.0	3.0	4.0	1	0	1	1	3	10.806108	106.628652	5.7781672691463735	3
1842	3	1.2947271675944	3.713572066704308	5.099866427824199	8.0	4.0	4.0	4.0	1	0	1	0	2	20.9315381	105.8260943	9.958177084768517	3
1843	1	2.066862759472976	4.605170185988092	4.787491742782046	2.0	1.0	1.0	1.0	1	0	0	0	1	10.3653794	107.0789477	65.67645016636712	2
1844	1	1.0818051703517284	3.912023005428146	4.605170185988092	4.0	2.0	2.0	2.0	0	0	0	0	0	10.7560617	106.6763474	5.8422778593121105	2
1845	1	1.7900914121273581	4.04305126783455	5.429345628954441	10.0	5.0	5.0	4.0	0	0	1	1	2	10.7592842	106.6020416	10.25262659488602	3
1846	2	2.6390573296152584	5.0106352940962555	6.492239835020471	9.0	5.0	4.0	4.0	0	1	0	0	1	16.075461	108.2405823	17.185960730675028	4
1847	3	1.7578579175523736	3.970291913552122	5.579729825986222	8.0	4.0	4.0	5.0	1	0	0	1	2	21.0372098	105.8774401	6.970935344326319	3
1848	3	2.70805020110221	4.382026634673881	5.075173815233827	4.0	2.0	2.0	2.0	0	0	1	1	2	21.047147	105.8723326	6.866735793682754	3
1849	1	1.208960345836975	3.6888794541139363	4.382026634673881	4.0	2.0	2.0	2.0	0	0	1	1	2	10.7636797	106.6172149	8.602054760918268	2
1850	1	0.9858167945227654	3.258096538021482	3.9512437185814275	4.0	2.0	2.0	2.0	0	0	1	1	2	10.734548	106.6643833	8.417676710368706	2
1851	3	2.0149030205422647	3.7376696182833684	3.7376696182833684	8.0	4.0	4.0	1.0	0	0	0	0	0	21.081348	105.8147429	6.799289567829243	1
1852	1	1.3862943611198906	4.174387269895637	5.272999558563747	7.0	3.0	4.0	3.0	1	0	0	0	1	10.7745965	106.6679542	4.035324645165483	3
1853	1	1.7749523509116738	3.332204510175204	4.718498871295094	7.0	3.0	4.0	4.0	0	0	0	0	0	10.7793222	106.6527803	4.501991513298374	2
1854	3	2.995732273553991	4.804021044733257	6.1903154058531475	8.0	4.0	4.0	4.0	1	0	0	0	1	21.0621491	105.9104849	11.159374349943624	3
1855	2	0.6151856390902335	3.8066624897703196	3.8066624897703196	2.0	1.0	1.0	1.0	0	0	0	1	1	16.0732822	108.2057109	13.787976930163302	1
1856	1	0.9932517730102834	3.6375861597263857	4.736198448394496	4.0	2.0	2.0	3.0	1	0	0	1	2	10.7668094	106.6084313	9.222457472652804	2
1857	1	1.3480731482996928	3.6888794541139363	4.382026634673881	8.0	4.0	4.0	2.0	0	0	0	0	0	10.7525615	106.7285234	8.054239599700253	2
1858	1	1.410986973710262	4.02535169073515	4.718498871295094	8.0	4.0	4.0	2.0	0	0	0	1	1	10.7995423	106.6066564	8.233817308595285	2
1859	1	1.7227665977411035	3.912023005428146	4.787491742782046	8.0	4.0	4.0	2.0	1	0	0	1	2	10.8384723	106.7505567	8.251620637458837	2
1860	1	1.7578579175523736	3.8066624897703196	4.394449154672439	4.0	2.0	2.0	1.0	0	0	0	0	0	10.8167251	106.6875799	1.142773296774409	2
1861	1	1.208960345836975	3.5263605246161616	3.5263605246161616	6.0	3.0	3.0	1.0	1	0	0	1	2	10.7893532	106.6751898	2.22292811343615	1
1862	1	1.1939224684724346	3.295836866004329	4.630837932736669	7.0	4.0	3.0	3.0	0	0	0	1	1	10.7722727	106.6821955	4.013177252859785	2
1863	3	1.4350845252893227	3.6888794541139363	5.298317366548036	8.0	4.0	4.0	5.0	1	0	0	1	2	20.9984932	105.8377112	3.5404028772922818	3
1864	1	2.302585092994046	3.912023005428146	5.298317366548036	10.0	5.0	5.0	4.0	1	1	0	0	2	10.765233	106.662418	5.228871573649907	3
1865	3	1.2947271675944	3.4011973816621555	5.0106352940962555	8.0	4.0	4.0	5.0	0	0	0	1	1	20.9959104	105.8576533	5.385337240474448	2
1866	1	1.0367368849500223	4.1588830833596715	4.852030263919617	4.0	2.0	2.0	2.0	1	0	0	0	1	10.8514338	106.6575618	5.457164137370207	2
1867	3	1.6544112780768316	4.007333185232471	5.53338948872752	8.0	4.0	4.0	4.0	1	0	0	1	2	21.0122277	105.8410839	3.068917636341849	3
1868	3	1.2947271675944	3.4657359027997265	5.075173815233827	7.0	3.0	4.0	5.0	1	0	1	1	3	20.9901061	105.8562154	5.616185482482209	3
1869	2	0.7419373447293773	4.248495242049359	4.248495242049359	8.0	4.0	4.0	1.0	0	0	0	0	0	16.0802266	108.2208074	15.013628655060998	2
1870	1	1.7047480922384253	3.713572066704308	4.812184355372417	8.0	4.0	4.0	3.0	1	0	0	0	1	10.7847354	106.6846041	2.6484003060698673	2
1871	1	2.3513752571634776	4.31748811353631	4.31748811353631	2.0	1.0	1.0	1.0	0	0	1	0	1	10.832326	106.6441764	4.8707939144909025	2
1872	4	2.388762789235098	4.04305126783455	5.569107571329599	10.0	4.0	6.0	4.0	1	0	1	0	2	11.9305781	108.4349272	63.612943461615906	3
1873	1	2.424802725718295	4.6443908991413725	4.6443908991413725	5.0	2.0	3.0	1.0	1	0	0	1	2	10.801973	106.6873818	0.9571008331450573	2
1874	1	1.0986122886681098	4.174387269895637	4.174387269895637	8.0	4.0	4.0	1.0	0	0	1	0	1	10.7857254	106.756771	8.597615402309348	2
1875	1	1.6582280766035324	4.584967478670572	4.584967478670572	8.0	4.0	4.0	1.0	1	0	0	1	2	10.7812542	106.6465949	4.8603279270625315	2
1876	3	2.2512917986064953	4.248495242049359	5.857933154483459	7.0	4.0	3.0	5.0	1	0	1	0	2	20.955162	105.788496	7.661919887492815	3
1877	3	1.8082887711792655	4.219507705176107	5.318119993844216	6.0	3.0	3.0	3.0	0	0	1	1	2	21.0219678	105.8240905	1.1890814773962235	3
1878	1	1.9740810260220096	5.298317366548036	5.768320995793772	6.0	2.0	4.0	1.0	0	1	1	1	3	10.8867007	106.8627674	21.627377088225995	3
1879	1	0.9042181506398859	4.110873864173311	4.804021044733257	5.0	2.0	3.0	2.0	0	0	0	1	1	11.038841	106.749456	26.680820388509442	2
1880	3	2.379546134130174	4.356708826689592	5.7430031878094825	8.0	4.0	4.0	4.0	1	0	0	1	2	21.0064162	105.8111295	1.5453959048591972	3
1881	1	1.4701758451005926	4.007333185232471	5.10594547390058	10.0	5.0	5.0	3.0	0	0	1	1	2	10.8111923	106.6910217	1.0861791249000268	3
1882	1	2.6100697927420065	5.332718793265369	5.8027224225111045	8.0	4.0	4.0	1.0	0	0	1	0	1	10.8297277	106.7279608	5.602715898850045	3
1883	1	2.6741486494265287	4.499809670330265	6.29156913955832	8.0	4.0	4.0	6.0	1	1	0	1	3	10.8254172	106.6402523	4.888628496727032	4
1884	3	1.252762968495368	3.5263605246161616	5.135798437050262	7.0	3.0	4.0	5.0	1	0	1	1	3	21.0169547	105.8324708	2.0752671393804096	3
1885	2	2.7212954278522306	5.521460917862246	5.521460917862246	6.0	3.0	3.0	1.0	0	0	0	0	0	16.0150312	108.2352726	19.845389634486573	3
1886	1	0.9555114450274363	3.8066624897703196	4.499809670330265	7.0	3.0	4.0	2.0	1	0	0	1	2	10.7975955	106.5932444	9.714199313656234	2
1887	1	2.196112848483529	3.9318256327243257	5.541263545158426	10.0	4.0	6.0	5.0	0	0	1	0	1	10.8545735	106.6622667	5.551903555173861	3
1888	2	0.7419373447293773	4.248495242049359	4.248495242049359	8.0	4.0	4.0	1.0	0	0	0	0	0	16.0711351	108.1976934	13.11265100491109	2
1889	3	3.1780538303479458	4.564348191467836	6.173786103901937	18.0	9.0	9.0	5.0	1	0	0	1	2	21.0165181	105.8005307	1.3373807020143365	3
1890	1	2.2823823856765264	4.343805421853684	5.730099782973574	10.0	5.0	5.0	4.0	1	0	0	1	2	10.8375481	106.6363499	5.903994874728955	3
1891	1	1.252762968495368	3.6375861597263857	4.330733340286331	4.0	2.0	2.0	2.0	1	0	0	1	2	10.8423134	106.6367	6.180748604152488	2
1892	1	2.066862759472976	4.867534450455582	5.966146739123692	13.0	7.0	6.0	3.0	1	0	1	0	2	10.8776548	106.6777929	7.716159299439978	3
1893	0	1.7833912195575383	4.07753744390572	5.4638318050256105	8.0	4.0	4.0	4.0	1	0	0	0	1	20.8721373	106.6523783	3.1871903800802803	3
1894	3	1.4929040961781488	3.8066624897703196	5.41610040220442	7.0	3.0	4.0	5.0	0	0	1	0	1	20.9953813	105.8564134	5.3048353601009035	3
1895	1	0.8754687373538999	4.605170185988092	5.19295685089021	5.0	3.0	2.0	1.0	0	0	0	1	1	10.7110998	106.6421529	11.637667392466119	3
1896	3	1.4701758451005926	3.5553480614894135	4.941642422609304	8.0	4.0	4.0	4.0	0	0	0	1	1	20.9807436	105.7788182	5.631231515122252	2
1897	1	1.80005827204275	4.382026634673881	5.075173815233827	8.0	4.0	4.0	2.0	0	0	1	1	2	10.8589054	106.7778529	11.9295562312139	3
1898	1	2.1400661634962708	4.248495242049359	5.4116460518550396	8.0	4.0	4.0	3.0	0	0	0	1	1	10.7867236	106.6140965	7.745802391829698	3
1899	1	1.308332819650179	3.5553480614894135	4.248495242049359	4.0	2.0	2.0	2.0	0	0	0	0	0	10.8452692	106.6570367	4.897676969710842	2
1900	3	1.6486586255873816	3.6635616461296463	5.272999558563747	7.0	3.0	4.0	5.0	1	0	0	1	2	21.0020791	105.8084707	2.0671918293620677	3
1901	1	1.7227665977411035	3.58351893845611	5.19295685089021	8.0	4.0	4.0	5.0	0	0	0	1	1	10.7577007	106.7104715	6.4606334084275945	3
1902	1	2.9391619220655967	4.5217885770490405	6.131226489483141	16.0	8.0	8.0	5.0	0	0	0	0	0	10.8065041	106.6866516	0.5987259030753238	3
1903	1	2.302585092994046	4.1588830833596715	5.727499001273517	8.0	4.0	4.0	4.0	0	0	1	0	1	10.7761062	106.6384093	5.9177009654434105	3
1904	1	1.7404661748405046	4.248495242049359	4.941642422609304	4.0	2.0	2.0	2.0	0	0	0	1	1	11.073586	106.68515	29.49477291791773	2
1905	1	2.060513531794317	5.768320995793772	6.866933284461882	8.0	4.0	4.0	3.0	1	0	0	1	2	10.7081313	106.7382072	12.750365774573583	4
1906	3	2.1041341542702074	3.713572066704308	5.099866427824199	8.0	4.0	4.0	4.0	1	0	0	1	2	21.014989	105.8300551	1.8846610044761816	3
1907	3	3.091042453358316	4.553876891600541	6.163314804034641	8.0	4.0	4.0	5.0	1	0	1	1	3	21.0200535	105.8246266	1.2290412579692422	3
1908	1	2.760009940032921	4.31748811353631	5.41610040220442	8.0	4.0	4.0	3.0	0	0	0	0	0	10.770769	106.6554942	5.05388042848585	3
1909	1	1.840549633397487	3.828641396489095	4.5217885770490405	6.0	3.0	3.0	2.0	0	0	0	0	0	10.7873765	106.6782534	2.3598778043949666	2
1910	3	2.3978952727983707	3.6888794541139363	5.075173815233827	8.0	5.0	3.0	4.0	0	0	0	1	1	21.019454	105.8385705	2.677591308407395	3
1911	1	1.7749523509116738	3.4657359027997265	4.852030263919617	8.0	4.0	4.0	4.0	1	0	0	1	2	10.8250193	106.6854182	1.9013547417340915	2
1912	3	2.468099531471619	4.382026634673881	5.768320995793772	8.0	4.0	4.0	4.0	1	1	0	1	3	20.9644424	105.8304975	6.469815827741676	3
1913	1	2.2823823856765264	4.007333185232471	5.616771097666572	7.0	3.0	4.0	5.0	1	0	0	1	2	10.7843695	106.6844089	2.6861568974938863	3
1914	1	1.9947003132247452	4.1588830833596715	5.2574953720277815	7.0	3.0	4.0	3.0	1	0	0	0	1	10.7336351	106.7323387	9.993511660362941	3
1915	0	2.4849066497880004	4.61512051684126	6.0014148779611505	8.0	4.0	4.0	4.0	0	1	1	0	2	20.8466074	106.6837713	1.7810049746070384	3
1916	3	2.6602595372658615	3.6888794541139363	5.480638923341991	9.0	4.0	5.0	6.0	0	1	1	1	3	21.0277134	105.8298165	1.9537102267099788	3
1917	0	1.0986122886681098	3.8501476017100584	5.236441962829949	7.0	4.0	3.0	4.0	0	0	1	1	2	20.8778036	106.6343056	4.816672793610795	3
1918	2	0.9042181506398859	4.499809670330265	4.499809670330265	5.0	3.0	2.0	1.0	1	0	0	1	2	16.0445093	108.1757978	12.865084166635137	2
